Age,Income,Expenses,CIBIL_Score,Experience,Employment_Stability,Employment_Type,Loan_Type,Purpose,Education,Loan_Amount,Loan_Tenure,Collateral,Insurance,Tax_History,Residence_Type,Interest_Rate,Residence,Total_Debt,Salary_Growth,Loan_Eligibility,Total_Assets
49,95401.5,17771.6,773,1,Permanent,Salaried,Education Loan,Car Purchase,PhD,466983,22,Yes,Yes,Good,Company Provided,6.88,Semi-Urban,97999.5,10.09,Eligible,511642.35
23,138267.0,61775.7,724,26,Permanent,Salaried,Personal Loan,Car Purchase,High School,1026891,26,Yes,Yes,Good,Company Provided,8.89,Semi-Urban,481312.5,11.19,Eligible,644354.49
64,179826.0,62042.0,654,5,Permanent,Business Owner,Home Loan,House Purchase,PhD,3582498,12,No,No,Poor,Rented,12.97,Rural,477324.0,7.02,Not Eligible,1782104.95
33,194382.0,58740.0,510,38,Permanent,Salaried,Education Loan,House Purchase,Bachelor's,762312,5,No,No,Good,Rented,12.04,Urban,939558.0,5.14,Not Eligible,1477872.98
30,134839.5,49611.1,794,5,Permanent,Salaried,Personal Loan,Business Expansion,PhD,1279174,7,Yes,Yes,Good,Company Provided,9.01,Semi-Urban,212549.5,8.9,Eligible,852061.3500000001
56,106799.0,52024.0,329,5,Permanent,Salaried,Personal Loan,Education,High School,1348418,15,No,No,Average,Company Provided,14.38,Semi-Urban,149781.0,3.01,Not Eligible,955827.66
29,102550.5,19915.0,721,30,Permanent,Salaried,Education Loan,Car Purchase,Master's,135532,13,Yes,Yes,Good,Rented,9.09,Urban,60134.0,12.4,Eligible,391413.3000000001
47,49801.5,43375.5,829,39,Permanent,Salaried,Car Loan,House Purchase,Bachelor's,246719,8,Yes,Yes,Good,Owned,8.51,Urban,305945.5,10.51,Eligible,346581.69
54,230716.5,10539.9,700,29,Permanent,Salaried,Car Loan,Medical Emergency,Bachelor's,393054,24,Yes,Yes,Good,Rented,6.45,Urban,336082.5,11.9,Eligible,2050468.83
21,49846.5,68774.3,802,20,Permanent,Salaried,Education Loan,House Purchase,PhD,762611,19,Yes,Yes,Good,Rented,5.7,Urban,106854.5,9.4,Eligible,148975.48500000002
52,290350.5,9788.1,792,17,Permanent,Salaried,Personal Loan,Medical Emergency,Bachelor's,1091896,19,Yes,Yes,Good,Rented,8.5,Urban,187725.0,9.51,Eligible,1129089.69
45,258360.0,17496.5,838,22,Permanent,Salaried,Home Loan,House Purchase,High School,4361199,5,Yes,Yes,Good,Owned,5.92,Rural,469112.5,9.8,Eligible,687510.855
49,275544.0,67639.59999999999,766,37,Permanent,Salaried,Personal Loan,Medical Emergency,High School,1994042,21,Yes,Yes,Good,Rented,9.63,Urban,348356.5,12.19,Eligible,2738782.62
27,161707.0,82681.0,387,22,New Joining,Salaried,Home Loan,House Purchase,PhD,3075566,18,No,Yes,Average,Rented,13.6,Semi-Urban,959204.0,4.93,Not Eligible,1074915.35
23,29964.0,43886.0,764,27,Contract Based,Business Owner,Home Loan,House Purchase,Master's,2067877,21,No,Yes,Poor,Owned,9.76,Rural,91996.0,10.86,Not Eligible,177263.62
40,178857.0,94025.0,349,35,Permanent,Business Owner,Personal Loan,Business Expansion,Bachelor's,1986998,17,No,No,Good,Rented,9.81,Semi-Urban,618940.0,9.19,Not Eligible,841966.03
40,32336.0,99020.0,402,24,Permanent,Self-Employed,Personal Loan,Education,Bachelor's,1954575,27,No,No,Good,Company Provided,7.53,Rural,384993.0,8.44,Not Eligible,180939.37
50,97475.0,7673.0,667,6,Contract Based,Self-Employed,Personal Loan,Car Purchase,PhD,1453492,7,No,No,Good,Owned,6.66,Urban,790599.0,9.03,Not Eligible,799963.34
55,267726.0,27923.0,753,17,Permanent,Salaried,Home Loan,Education,Bachelor's,1979111,14,Yes,Yes,Good,Rented,7.22,Rural,369502.0,5.54,Eligible,2498885.52
55,153318.0,57759.1,727,19,Permanent,Salaried,Car Loan,Business Expansion,Master's,240045,15,Yes,Yes,Good,Company Provided,10.68,Semi-Urban,26333.5,2.48,Eligible,435355.905
59,143068.5,19926.2,789,4,Permanent,Salaried,Home Loan,Medical Emergency,PhD,1580804,27,Yes,Yes,Good,Company Provided,10.92,Rural,485174.5,11.87,Eligible,629077.26
47,98386.5,68281.5,809,17,Permanent,Salaried,Home Loan,Education,High School,4036016,23,Yes,Yes,Good,Owned,7.2,Rural,393148.0,13.91,Eligible,345634.185
46,122625.0,38784.2,791,39,Permanent,Salaried,Home Loan,Car Purchase,Bachelor's,4485253,17,Yes,Yes,Good,Owned,8.99,Urban,436723.5,8.25,Eligible,672461.595
34,165972.0,6081.599999999999,720,32,Permanent,Salaried,Education Loan,Car Purchase,PhD,739533,3,Yes,Yes,Good,Rented,10.69,Semi-Urban,249544.0,12.89,Eligible,1036308.12
37,116134.0,74284.0,748,14,Contract Based,Self-Employed,Car Loan,Medical Emergency,High School,875630,24,Yes,Yes,Good,Owned,12.6,Rural,702452.0,9.22,Not Eligible,902389.02
38,186526.0,18665.0,775,34,Permanent,Business Owner,Home Loan,Car Purchase,High School,2821387,13,Yes,Yes,Average,Rented,8.2,Semi-Urban,316971.0,14.09,Not Eligible,1679716.15
49,118537.0,25641.0,889,0,New Joining,Self-Employed,Home Loan,Business Expansion,High School,1995249,11,Yes,Yes,Average,Company Provided,7.71,Rural,858387.0,8.61,Not Eligible,751173.52
40,124008.0,26250.0,767,20,Permanent,Salaried,Education Loan,Education,PhD,784866,25,Yes,Yes,Good,Company Provided,12.3,Semi-Urban,469577.5,4.66,Eligible,732905.715
47,47228.0,40797.0,557,7,Contract Based,Salaried,Home Loan,Car Purchase,PhD,3968559,3,Yes,Yes,Average,Rented,10.14,Semi-Urban,407645.0,13.31,Not Eligible,311989.27
38,51643.5,62836.2,815,6,Permanent,Salaried,Car Loan,Education,High School,280672,6,Yes,Yes,Good,Owned,13.57,Semi-Urban,24301.0,12.4,Eligible,470331.9
24,104294.0,50950.0,642,39,New Joining,Self-Employed,Home Loan,House Purchase,High School,2020214,6,No,Yes,Good,Rented,7.11,Urban,421734.0,7.17,Not Eligible,749703.6
21,203365.5,21032.2,714,39,Permanent,Salaried,Car Loan,Education,PhD,758304,22,Yes,Yes,Good,Rented,12.71,Urban,74878.5,12.94,Eligible,1687726.065
21,108074.0,14638.0,693,29,New Joining,Business Owner,Car Loan,Medical Emergency,PhD,882356,21,No,No,Average,Owned,6.62,Semi-Urban,236763.0,2.12,Not Eligible,838216.15
46,88936.0,91363.0,569,37,Contract Based,Self-Employed,Personal Loan,Business Expansion,Master's,630266,6,Yes,No,Good,Rented,10.85,Semi-Urban,189439.0,12.4,Not Eligible,834937.36
40,116067.0,18321.1,808,34,Permanent,Salaried,Education Loan,Car Purchase,High School,647600,6,Yes,Yes,Good,Owned,7.84,Urban,127012.5,10.94,Eligible,990689.91
43,57310.0,18222.0,679,1,New Joining,Salaried,Education Loan,Business Expansion,Bachelor's,728940,26,No,Yes,Good,Owned,6.01,Rural,102270.0,6.94,Not Eligible,271055.28
30,121827.0,55064.0,327,7,New Joining,Business Owner,Education Loan,Education,Bachelor's,571425,6,Yes,No,Average,Company Provided,11.17,Semi-Urban,470329.0,12.29,Not Eligible,1076335.31
31,279492.0,29407.0,840,37,Permanent,Salaried,Personal Loan,Car Purchase,PhD,1490032,29,Yes,Yes,Good,Company Provided,10.07,Semi-Urban,203527.5,3.65,Eligible,1604163.12
61,119862.0,23095.0,719,3,Permanent,Salaried,Personal Loan,Business Expansion,Bachelor's,1840870,24,No,No,Average,Owned,9.86,Urban,856019.0,4.64,Not Eligible,1052122.43
61,58889.0,6439.0,579,36,Permanent,Business Owner,Car Loan,Medical Emergency,PhD,639147,14,Yes,No,Average,Owned,10.93,Rural,781520.0,8.94,Not Eligible,544485.89
25,107142.0,63384.99999999999,743,20,Permanent,Salaried,Education Loan,House Purchase,Master's,723404,11,Yes,Yes,Good,Owned,8.72,Semi-Urban,413953.0,13.45,Eligible,801653.0700000001
21,195753.0,7262.499999999999,733,12,Permanent,Salaried,Personal Loan,House Purchase,PhD,1964498,16,Yes,Yes,Good,Owned,11.7,Semi-Urban,29851.5,3.69,Eligible,1517294.145
37,282418.5,65816.09999999999,784,8,Permanent,Salaried,Personal Loan,Medical Emergency,High School,604705,22,Yes,Yes,Good,Rented,6.31,Semi-Urban,437254.5,9.34,Eligible,883649.9099999999
42,105382.5,67366.59999999999,813,28,Permanent,Salaried,Personal Loan,House Purchase,PhD,1814365,28,Yes,Yes,Good,Owned,12.15,Semi-Urban,238508.5,11.79,Eligible,483785.73
54,188736.0,17920.0,745,23,Permanent,Salaried,Car Loan,Medical Emergency,Bachelor's,332052,19,Yes,Yes,Good,Company Provided,10.8,Urban,44744.5,11.66,Eligible,1219585.605
61,38113.5,5226.2,715,15,Permanent,Salaried,Home Loan,Education,Bachelor's,2459428,7,Yes,Yes,Good,Owned,9.86,Rural,132339.0,10.16,Eligible,77298.795
49,62438.0,50097.0,801,11,Permanent,Business Owner,Personal Loan,Medical Emergency,Bachelor's,873771,6,No,Yes,Average,Company Provided,6.28,Rural,248881.0,14.23,Not Eligible,548094.71
24,41803.5,40793.2,827,1,Permanent,Salaried,Personal Loan,House Purchase,High School,986556,11,Yes,Yes,Good,Owned,7.78,Semi-Urban,174914.5,8.27,Eligible,207171.3
25,45958.0,55117.0,360,18,Contract Based,Business Owner,Personal Loan,Education,PhD,814888,25,No,No,Good,Rented,7.95,Rural,713095.0,13.44,Not Eligible,357883.51
31,256260.0,36379.7,779,29,Permanent,Salaried,Education Loan,Medical Emergency,PhD,375872,4,Yes,Yes,Good,Rented,7.34,Rural,135969.0,10.05,Eligible,2089641.675
41,177217.0,11928.0,332,15,Permanent,Self-Employed,Education Loan,Medical Emergency,Bachelor's,482835,1,No,Yes,Average,Owned,14.54,Rural,567835.0,11.59,Not Eligible,1131471.07
55,95622.0,93016.0,598,23,Contract Based,Self-Employed,Personal Loan,Education,High School,1408058,22,No,No,Poor,Company Provided,14.16,Semi-Urban,72706.0,8.04,Not Eligible,795748.33
32,69663.0,42216.3,793,12,Permanent,Salaried,Car Loan,Car Purchase,Bachelor's,639041,9,Yes,Yes,Good,Rented,10.46,Rural,433955.5,4.18,Eligible,519634.62
46,101948.0,79647.0,848,4,New Joining,Business Owner,Home Loan,House Purchase,Bachelor's,2962516,13,Yes,No,Average,Company Provided,7.06,Rural,671323.0,3.42,Not Eligible,497379.45
39,45596.0,45888.0,730,22,Contract Based,Business Owner,Education Loan,Car Purchase,High School,650270,8,Yes,No,Good,Company Provided,14.11,Semi-Urban,220156.0,10.87,Not Eligible,388899.6
27,95791.0,48832.0,794,37,New Joining,Self-Employed,Home Loan,Education,Bachelor's,2740553,2,Yes,No,Good,Rented,12.49,Urban,611871.0,6.89,Not Eligible,679009.11
27,93609.0,10082.8,753,30,Permanent,Salaried,Personal Loan,Education,Master's,664055,16,Yes,Yes,Good,Owned,5.39,Urban,227787.5,9.38,Eligible,307190.85
46,60524.0,38639.0,322,16,Permanent,Self-Employed,Education Loan,Business Expansion,High School,764658,19,No,Yes,Average,Company Provided,9.91,Urban,298425.0,11.7,Not Eligible,495243.25
60,261606.0,58182.6,849,2,Permanent,Salaried,Home Loan,Business Expansion,Bachelor's,2041895,8,Yes,Yes,Good,Company Provided,11.05,Urban,379530.5,12.22,Eligible,1938368.64
25,195240.0,45918.6,715,25,Permanent,Salaried,Personal Loan,Education,PhD,1901869,12,Yes,Yes,Good,Owned,5.66,Rural,45664.0,8.63,Eligible,835082.04
41,250254.0,49979.3,842,12,Permanent,Salaried,Education Loan,Business Expansion,Master's,464182,11,Yes,Yes,Good,Owned,5.5,Semi-Urban,284621.0,6.09,Eligible,2186175.165
34,267952.5,22878.8,804,37,Permanent,Salaried,Personal Loan,Medical Emergency,PhD,1490682,9,Yes,Yes,Good,Rented,9.64,Urban,94566.5,12.09,Eligible,1337635.005
24,281163.0,51513.7,741,21,Permanent,Salaried,Education Loan,Car Purchase,PhD,445390,24,Yes,Yes,Good,Rented,5.02,Semi-Urban,23425.0,7.4,Eligible,1805604.705
43,37593.0,57905.4,726,20,Permanent,Salaried,Home Loan,Education,Master's,4103752,10,Yes,Yes,Good,Owned,5.47,Urban,97750.5,14.18,Eligible,178389.195
62,96967.5,5377.4,764,28,Permanent,Salaried,Home Loan,Medical Emergency,High School,4609372,1,Yes,Yes,Good,Owned,6.65,Rural,340300.5,12.72,Eligible,755855.385
40,142759.0,43046.0,577,38,Permanent,Business Owner,Education Loan,House Purchase,Bachelor's,640693,19,No,Yes,Good,Company Provided,14.1,Semi-Urban,568678.0,11.71,Not Eligible,949258.46
35,40866.0,18782.4,844,4,Permanent,Salaried,Car Loan,House Purchase,PhD,380170,29,Yes,Yes,Good,Owned,12.66,Urban,385830.5,5.14,Eligible,235483.98
49,236166.0,15397.9,747,13,Permanent,Salaried,Personal Loan,Business Expansion,PhD,1451923,27,Yes,Yes,Good,Company Provided,9.5,Rural,425612.0,6.72,Eligible,510722.055
28,105501.0,39640.0,627,17,New Joining,Business Owner,Home Loan,Business Expansion,PhD,2053479,24,Yes,No,Good,Rented,9.79,Rural,562520.0,13.04,Not Eligible,723470.64
61,137450.0,81882.0,635,3,Permanent,Business Owner,Car Loan,Medical Emergency,High School,562612,17,No,Yes,Average,Rented,11.86,Rural,706945.0,2.3,Not Eligible,959238.4
39,55434.0,31843.7,778,32,Permanent,Salaried,Education Loan,House Purchase,PhD,756744,28,Yes,Yes,Good,Company Provided,9.74,Urban,317386.5,12.16,Eligible,191240.805
59,287317.5,47630.1,755,38,Permanent,Salaried,Home Loan,Education,PhD,1665466,23,Yes,Yes,Good,Rented,5.64,Semi-Urban,461231.5,7.25,Eligible,1338460.995
48,164966.0,77725.0,527,19,Permanent,Salaried,Home Loan,Car Purchase,PhD,2857940,4,No,Yes,Average,Company Provided,12.39,Urban,794203.0,12.39,Not Eligible,1489693.01
47,55063.5,35364.0,723,12,Permanent,Salaried,Personal Loan,Business Expansion,Master's,1633141,12,Yes,Yes,Good,Company Provided,5.58,Rural,481992.5,9.18,Eligible,352038.915
24,138428.0,67919.0,433,35,New Joining,Self-Employed,Car Loan,Medical Emergency,Master's,210058,23,No,No,Poor,Company Provided,9.86,Rural,749792.0,8.85,Not Eligible,758673.71
35,52815.0,48609.4,806,3,Permanent,Salaried,Personal Loan,Business Expansion,PhD,712173,20,Yes,Yes,Good,Owned,13.62,Urban,383828.5,11.12,Eligible,501092.5500000001
55,122081.0,26770.0,724,34,New Joining,Salaried,Education Loan,Medical Emergency,High School,367353,8,Yes,No,Good,Rented,6.17,Semi-Urban,650776.0,12.48,Not Eligible,1037146.96
57,189746.0,52498.0,886,7,Permanent,Business Owner,Home Loan,House Purchase,High School,1658439,28,No,Yes,Good,Rented,12.07,Urban,221716.0,11.01,Not Eligible,527451.36
21,180037.5,46533.9,820,39,Permanent,Salaried,Car Loan,Business Expansion,Bachelor's,644018,22,Yes,Yes,Good,Company Provided,5.46,Semi-Urban,496821.5,7.86,Eligible,1597188.09
23,253207.5,3670.8,801,35,Permanent,Salaried,Personal Loan,Medical Emergency,Master's,1799937,26,Yes,Yes,Good,Owned,14.93,Semi-Urban,37942.5,6.17,Eligible,809728.335
44,256728.0,26451.6,770,5,Permanent,Salaried,Car Loan,Medical Emergency,High School,315927,26,Yes,Yes,Good,Rented,11.82,Urban,332240.0,12.99,Eligible,872469.2250000001
47,216714.0,59117.1,705,21,Permanent,Salaried,Education Loan,Business Expansion,PhD,120224,29,Yes,Yes,Good,Owned,14.69,Semi-Urban,121126.5,8.77,Eligible,564058.95
60,286171.5,43915.9,846,5,Permanent,Salaried,Home Loan,Car Purchase,Master's,1587368,16,Yes,Yes,Good,Rented,11.68,Semi-Urban,236703.0,12.18,Eligible,1674334.71
56,119769.0,36042.3,786,35,Permanent,Salaried,Car Loan,Education,High School,751092,24,Yes,Yes,Good,Company Provided,7.42,Rural,488475.0,14.94,Eligible,857248.365
54,128220.0,53412.1,817,8,Permanent,Salaried,Education Loan,House Purchase,Bachelor's,730741,28,Yes,Yes,Good,Rented,14.26,Rural,230855.5,10.37,Eligible,1029571.17
49,109440.0,23373.0,726,15,Permanent,Salaried,Education Loan,Business Expansion,PhD,749435,1,Yes,Yes,Good,Owned,11.27,Rural,124197.0,5.62,Eligible,242278.5
44,288336.0,10672.9,789,38,Permanent,Salaried,Home Loan,Business Expansion,Master's,2731687,9,Yes,Yes,Good,Company Provided,10.76,Rural,383601.0,13.25,Eligible,986942.595
44,178322.0,74051.0,372,37,Permanent,Salaried,Personal Loan,Car Purchase,Bachelor's,1083354,11,No,Yes,Good,Owned,9.29,Semi-Urban,886293.0,5.56,Not Eligible,1242865.38
62,158647.5,45303.3,793,32,Permanent,Salaried,Home Loan,House Purchase,Bachelor's,2244789,12,Yes,Yes,Good,Rented,7.85,Semi-Urban,206569.5,5.39,Eligible,984355.095
24,205897.5,27774.6,773,17,Permanent,Salaried,Home Loan,Business Expansion,Master's,1815049,9,Yes,Yes,Good,Rented,10.3,Rural,196221.5,2.96,Eligible,496384.125
23,102205.5,64961.4,764,11,Permanent,Salaried,Car Loan,Car Purchase,High School,631155,6,Yes,Yes,Good,Company Provided,8.66,Urban,170561.0,3.02,Eligible,969243.33
54,138922.0,81286.0,570,26,Permanent,Business Owner,Car Loan,Education,PhD,297382,29,No,Yes,Average,Company Provided,13.54,Rural,435725.0,13.21,Not Eligible,1120834.25
43,211920.0,24208.1,742,0,Permanent,Salaried,Personal Loan,Medical Emergency,Bachelor's,1330761,9,Yes,Yes,Good,Owned,5.29,Urban,377306.5,5.0,Eligible,1032128.91
43,296226.0,9153.2,768,14,Permanent,Salaried,Education Loan,Education,Bachelor's,754258,6,Yes,Yes,Good,Company Provided,10.3,Urban,244963.5,3.41,Eligible,1863613.095
25,95814.0,16104.2,709,26,Permanent,Salaried,Car Loan,Education,Master's,818379,6,Yes,Yes,Good,Owned,13.37,Rural,128514.5,6.58,Eligible,478499.715
51,114547.0,20051.0,618,15,Permanent,Salaried,Personal Loan,Education,Master's,1262229,29,No,No,Average,Company Provided,5.28,Urban,277661.0,11.28,Not Eligible,646310.18
61,70227.0,9314.0,318,20,Contract Based,Salaried,Home Loan,Education,Master's,2761690,20,Yes,No,Good,Rented,7.82,Urban,888415.0,6.42,Not Eligible,475399.79
26,275283.0,23569.0,756,0,Permanent,Salaried,Education Loan,Medical Emergency,Bachelor's,109456,3,Yes,Yes,Good,Owned,5.52,Rural,469730.5,6.02,Eligible,1428096.4500000002
57,156649.5,50785.7,820,28,Permanent,Salaried,Home Loan,House Purchase,High School,3196089,3,Yes,Yes,Good,Rented,10.95,Semi-Urban,7610.0,8.34,Eligible,1091180.085
30,93704.0,15236.0,483,2,New Joining,Business Owner,Education Loan,House Purchase,High School,585418,16,No,Yes,Average,Rented,8.17,Urban,40367.0,2.28,Not Eligible,536096.94
60,40291.5,28397.6,771,11,Permanent,Salaried,Car Loan,Car Purchase,PhD,380614,2,Yes,Yes,Good,Owned,14.6,Rural,277463.0,8.38,Eligible,292439.25
27,122871.0,45719.8,810,27,Permanent,Salaried,Home Loan,Car Purchase,Master's,1607984,4,Yes,Yes,Good,Company Provided,11.16,Semi-Urban,402922.0,14.87,Eligible,503497.365
59,125832.0,67832.09999999999,849,38,Permanent,Salaried,Home Loan,Business Expansion,PhD,3885238,9,Yes,Yes,Good,Owned,10.62,Semi-Urban,35024.0,12.39,Eligible,423995.5500000001
58,99286.0,21352.0,621,36,Permanent,Self-Employed,Education Loan,Education,Bachelor's,549496,7,Yes,Yes,Poor,Rented,14.17,Semi-Urban,181011.0,2.92,Not Eligible,209360.24
41,121939.5,35455.0,833,30,Permanent,Salaried,Personal Loan,Education,Bachelor's,844947,3,Yes,Yes,Good,Rented,7.24,Semi-Urban,98493.0,10.51,Eligible,831120.2550000001
40,88515.0,15346.0,342,30,Contract Based,Business Owner,Education Loan,Medical Emergency,Bachelor's,428526,24,No,No,Good,Rented,10.62,Semi-Urban,757735.0,7.99,Not Eligible,871540.79
23,174596.0,30156.0,612,32,New Joining,Salaried,Car Loan,Education,PhD,653159,13,Yes,No,Average,Rented,10.43,Urban,963349.0,12.74,Not Eligible,936375.52
42,40597.5,42632.8,785,32,Permanent,Salaried,Personal Loan,Medical Emergency,Master's,744184,14,Yes,Yes,Good,Owned,5.82,Semi-Urban,8807.5,3.28,Eligible,150252.375
24,283134.0,13324.5,734,39,Permanent,Salaried,Home Loan,Business Expansion,PhD,1925367,29,Yes,Yes,Good,Owned,14.32,Urban,201174.5,5.03,Eligible,595960.665
48,163080.0,14775.6,808,10,Permanent,Salaried,Home Loan,Car Purchase,PhD,3617489,9,Yes,Yes,Good,Owned,12.0,Rural,19779.0,12.28,Eligible,995158.44
32,184437.0,7853.0,503,28,Contract Based,Business Owner,Home Loan,Car Purchase,Bachelor's,4684642,1,No,Yes,Good,Owned,13.88,Rural,689915.0,13.04,Not Eligible,1833605.68
58,78876.0,89156.0,719,24,Permanent,Business Owner,Car Loan,Business Expansion,Bachelor's,710748,12,No,Yes,Good,Rented,14.83,Rural,146010.0,8.88,Not Eligible,778522.12
56,262164.0,6423.2,702,12,Permanent,Salaried,Home Loan,Business Expansion,High School,3768542,1,Yes,Yes,Good,Company Provided,9.8,Semi-Urban,270517.0,2.26,Eligible,736896.51
61,156694.0,30920.0,849,18,Contract Based,Business Owner,Home Loan,Education,Master's,4211423,9,No,Yes,Good,Owned,13.04,Rural,941080.0,13.62,Not Eligible,1336796.66
25,155695.5,41895.0,784,35,Permanent,Salaried,Personal Loan,Car Purchase,Master's,919954,25,Yes,Yes,Good,Rented,10.78,Urban,193619.5,6.98,Eligible,527272.845
33,166711.5,8280.3,748,27,Permanent,Salaried,Car Loan,House Purchase,Master's,587771,7,Yes,Yes,Good,Owned,14.77,Urban,63249.5,2.52,Eligible,1412848.635
43,183585.0,66966.2,738,3,Permanent,Salaried,Home Loan,Business Expansion,PhD,2036657,3,Yes,Yes,Good,Rented,7.47,Semi-Urban,390030.0,12.64,Eligible,1620760.785
50,116856.0,78927.0,826,2,Permanent,Self-Employed,Personal Loan,Car Purchase,Bachelor's,1871967,4,No,Yes,Good,Company Provided,5.14,Semi-Urban,154182.0,7.43,Not Eligible,240942.33
57,129301.5,62901.99999999999,749,37,Permanent,Salaried,Home Loan,Car Purchase,Bachelor's,3993535,7,Yes,Yes,Good,Company Provided,6.86,Rural,9397.5,4.47,Eligible,504029.025
45,183766.0,45667.0,777,36,Permanent,Business Owner,Personal Loan,Medical Emergency,High School,1686678,25,Yes,No,Good,Owned,6.28,Semi-Urban,728318.0,12.42,Not Eligible,450670.2
47,109766.0,70842.0,739,24,New Joining,Self-Employed,Home Loan,Car Purchase,PhD,1898702,15,Yes,No,Good,Company Provided,9.37,Semi-Urban,52718.0,7.95,Not Eligible,657638.51
34,42995.0,40843.0,562,34,New Joining,Business Owner,Car Loan,Business Expansion,Master's,575621,24,Yes,No,Good,Rented,5.77,Rural,580975.0,9.9,Not Eligible,95179.3
56,168480.0,39065.6,833,28,Permanent,Salaried,Education Loan,Education,PhD,235328,24,Yes,Yes,Good,Rented,7.2,Semi-Urban,377593.0,12.7,Eligible,1180822.725
59,100141.0,35543.0,354,28,Contract Based,Salaried,Car Loan,Car Purchase,Bachelor's,902574,1,No,No,Good,Owned,5.96,Urban,657524.0,8.79,Not Eligible,647575.63
